Name,Code,CURRENCY,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
HERMES INTERNATIONAL - TOTAL DEBT % COMMON EQUITY,FR0000052292(WC08231),E,6,3.62,2.04,1.68,1.67,2.01,1.2,1.11,0.94,1.06,0.91,17.38,22.85
HEXAGON AB - TOTAL INTANGIBLE OT ASSETS-NET,SE0015961909(WC02649),SK,16832000,16396000,32235000,34599891,33713391,34553916,47130586,51065672,56089271,63028514,72101381,80113311,79783958
HEXAGON AB - TOTAL DEBT % COMMON EQUITY,SE0015961909(WC08231),SK,92.07,75.35,90.68,74.02,61.17,56.41,58.78,44.98,37.55,49.16,44.41,41.01,44.2
HEXAGON COMPOSITES - TOTAL INTANGIBLE OT ASSETS-NET,NO0003067902(WC02649),NK,110472,123115,127787,114596,98670,87415,83922,91229,530838,551338,600861,2073294,2034355
HEXAGON COMPOSITES - TOTAL DEBT % COMMON EQUITY,NO0003067902(WC08231),NK,185.2,132.53,159.4,132.59,137.76,128.67,61.02,83.72,33.44,27.39,33.89,74.11,46.54
HEXATRONIC GROUP AB - TOTAL INTANGIBLE OT ASSETS-NET,SE0002367797(WC02649),SK,367,1550,1329,995,593,4298,7974,82443,93055,118585,454517,434253,548377
HEXATRONIC GROUP AB - TOTAL DEBT % COMMON EQUITY,SE0002367797(WC08231),SK,0,4.74,22.43,16.47,7.26,52.1,29.43,16.07,16.67,22.65,88.6,101.05,114.65
HEXPOL AB - TOTAL INTANGIBLE OT ASSETS-NET,SE0007074281(WC02649),SK,1279000,1237000,2297000,2291000,2718000,2730000,3364000,4151000,4577000,5227000,7637000,9429000,8502000
HEXPOL AB - TOTAL DEBT % COMMON EQUITY,SE0007074281(WC08231),SK,132.67,92.69,196.66,68.66,62.19,26.6,11.23,8.41,0.38,11.98,27.14,41.03,30.61
HIBERNIA REIT PLC - TOTAL INTANGIBLE OT ASSETS-NET,IE00BGHQ1986(WC02649),E,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
HIBERNIA REIT PLC - TOTAL DEBT % COMMON EQUITY,IE00BGHQ1986(WC08231),E,NA,NA,NA,NA,NA,NA,0,0,8.11,16.9,19.79,19,21.14
HKSCAN CORP - TOTAL INTANGIBLE OT ASSETS-NET,FI0009006308(WC02649),E,139400,154000,177500,177600,179200,175600,144300,147300,143000,137200,137500,136500,148000
HKSCAN CORP - TOTAL DEBT % COMMON EQUITY,FI0009006308(WC08231),E,164.78,107.22,122.57,123.16,117.88,107.77,36.24,37.33,36.5,77.01,132.37,120.28,131.6
HMS NETWORKS AB. - TOTAL INTANGIBLE OT ASSETS-NET,SE0009997018(WC02649),SK,249841,250722,254221,259424,284981,630249,657830,640002,1030285,1020532,1095330,1165854,1180349
HMS NETWORKS AB. - TOTAL DEBT % COMMON EQUITY,SE0009997018(WC08231),SK,49.12,23.56,14,8.44,0.23,68.82,58.07,43.23,75.29,51.68,41.76,43.81,22.73
HOCHTIEF - TOTAL INTANGIBLE OT ASSETS-NET,DE0006070006(WC02649),E,482660,503701,582879,693250,713359,829835,866299,883184,1307872,1191858,1159395,1187203,1041440
HOCHTIEF - TOTAL DEBT % COMMON EQUITY,DE0006070006(WC08231),E,148.85,128.66,108.67,146.03,168.78,149.59,184.82,123.92,146.38,134.58,139.68,348.17,799.72
HOIST FINANCE AB - TOTAL INTANGIBLE OT ASSETS-NET,SE0006887063(WC02649),SK,NA,NA,NA,NA,36004,33149,171048,235632,243340,287038,387000,382000,358000
HOIST FINANCE AB - TOTAL DEBT % COMMON EQUITY,SE0006887063(WC08231),SK,NA,NA,NA,NA,0,120.58,130.69,68.83,118.54,159.78,153.84,137.85,209.43
HOLMEN AB - TOTAL INTANGIBLE OT ASSETS-NET,SE0011090018(WC02649),SK,106000,27000,19000,26000,57000,59000,114000,107000,87000,90000,68000,70000,555000
HOLMEN AB - TOTAL DEBT % COMMON EQUITY,SE0011090018(WC08231),SK,50.12,34.74,35.48,30.75,31.13,29.46,26.58,23.35,18.52,14.79,14.82,11.55,11.02
HOME24 SE - TOTAL INTANGIBLE OT ASSETS-NET,DE000A14KEB5(WC02649),E,NA,NA,NA,NA,NA,NA,5876,34922,38864,43522,48900,38900,37000
HOME24 SE - TOTAL DEBT % COMMON EQUITY,DE000A14KEB5(WC08231),E,NA,NA,NA,NA,NA,NA,0.29,0.91,0.56,4.24,25.94,61.95,51.92
HORNBACH HOLDING AG - TOTAL INTANGIBLE OT ASSETS-NET,DE0006083405(WC02649),E,22353,20320,19492,20847,16930,13666,11980,11880,12227,15376,19164,17594,16089
HORNBACH HOLDING AG - TOTAL DEBT % COMMON EQUITY,DE0006083405(WC08231),E,136.56,120.02,105.97,100.79,90.16,79.45,73.06,61.69,71.44,59.91,51.3,74.81,114.92
HORNBACH-BAUMARKT-AG - TOTAL INTANGIBLE OT ASSETS-NET,DE0006084403(WC02649),E,22807,20383,19614,20451,16291,12949,11281,11207,12045,15235,18892,17394,15864
HORNBACH-BAUMARKT-AG - TOTAL DEBT % COMMON EQUITY,DE0006084403(WC08231),E,88.49,74.94,64.44,60.34,54.53,45.71,42.62,37,52.58,44.68,40.42,71.27,165.64
HUFVUDSTADEN AB - TOTAL INTANGIBLE OT ASSETS-NET,SE0000170375(WC02649),SK,0,0,0,0,0,0,0,0,0,0,11900,70500,126700
HUFVUDSTADEN AB - TOTAL DEBT % COMMON EQUITY,SE0000170375(WC08231),SK,31.05,33.25,31.23,35.04,33.76,37.68,33.84,29.39,28.85,24.41,25.35,29.03,32.74
HUHTAMAKI OYJ - TOTAL INTANGIBLE OT ASSETS-NET,FI0009000459(WC02649),E,436900,427500,427500,449900,481200,483400,450600,601000,708700,670300,738600,770900,769800
HUHTAMAKI OYJ - TOTAL DEBT % COMMON EQUITY,FI0009000459(WC08231),E,120.25,83.83,68.22,62.1,59.37,83.99,74.86,66,69.43,70.99,75.06,83.12,92.91
HUMANA AB - TOTAL INTANGIBLE OT ASSETS-NET,SE0008040653(WC02649),SK,NA,NA,NA,1256964,1242919,1229002,2572000,2593000,3102000,3114000,3176000,3902000,3820000
HUMANA AB - TOTAL DEBT % COMMON EQUITY,SE0008040653(WC08231),SK,NA,NA,NA,88.62,80.88,86.42,175.35,153.16,120.63,107.09,88.78,199.21,181.39
HUSCOMPAGNIET - TOTAL INTANGIBLE OT ASSETS-NET,DK0061412855(WC02649),DK,NA,NA,NA,NA,NA,NA,NA,NA,NA,2141806,2145684,2080857,2083052
HUSCOMPAGNIET - TOTAL DEBT % COMMON EQUITY,DK0061412855(WC08231),DK,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.06,87.69,102.09,41.73
HUSQVARNA AB - TOTAL INTANGIBLE OT ASSETS-NET,SE0001662230(WC02649),SK,11577000,10872000,9984000,9985000,9519000,9552000,9521000,9539000,10190000,11757000,12639000,12967000,12544000
HUSQVARNA AB - TOTAL DEBT % COMMON EQUITY,SE0001662230(WC08231),SK,157.92,71.14,60.01,64.13,74.99,67.76,56.8,50.58,44.96,48.5,60.98,66.56,63.91
HYPOPORT SE - TOTAL INTANGIBLE OT ASSETS-NET,DE0005493365(WC02649),E,23945,25620,27809,27867,27684,29568,30953,31887,41660,55971,190636,248241,306423
HYPOPORT SE - TOTAL DEBT % COMMON EQUITY,DE0005493365(WC08231),E,93.66,79.47,75.71,60.1,61.8,51.28,41.21,21.5,16.78,19.74,52.71,64.52,86.03
IBERDROLA SA - TOTAL INTANGIBLE OT ASSETS-NET,ES0144580Y14(WC02649),E,17870597,18042277,18222861,20272579,19403188,17177385,16862230,20759606,19934163,21148027,21000248,20367861,18222000
IBERDROLA SA - TOTAL DEBT % COMMON EQUITY,ES0144580Y14(WC08231),E,139.32,114.34,107.76,99.33,96.27,87.17,78.56,80.5,85.82,106.68,106.14,107.55,113.41
ICA GRUPPEN AB - TOTAL INTANGIBLE OT ASSETS-NET,SE0000652216(WC02649),SK,433000,1494000,1210000,1744000,1595000,25702000,25460000,30909000,30557000,30858000,31285000,31052000,31185000
ICA GRUPPEN AB - TOTAL DEBT % COMMON EQUITY,SE0000652216(WC08231),SK,0.46,2.65,4.92,2.73,2.99,44.06,44.26,44.34,35.27,24.87,17.76,62.39,60.58
ICADE - TOTAL INTANGIBLE OT ASSETS-NET,FR0000035081(WC02649),E,173800,101200,91900,87000,83000,73500,73500,51400,52400,54600,55600,64800,67000
ICADE - TOTAL DEBT % COMMON EQUITY,FR0000035081(WC08231),E,224.04,158.4,101.5,109.53,127.75,107.25,108.26,130.07,141.16,179.27,197.41,217.94,270.34
ICON PLC - TOTAL INTANGIBLE OT ASSETS-NET,IE0005711209(WC02649),E,129217,128103,137551,258416,265207,283102,424287,602851,637718,701132,706595,848349,821225
ICON PLC - TOTAL DEBT % COMMON EQUITY,IE0005711209(WC08231),E,23.27,0.06,0.02,0,0,0,0,45.87,36.87,29.29,25.79,21.61,18.83
ID LOGISTICS - TOTAL INTANGIBLE OT ASSETS-NET,FR0010929125(WC02649),E,NA,NA,NA,63411,64113,129254,124783,124507,189052,191618,195161,196457,193409
ID LOGISTICS - TOTAL DEBT % COMMON EQUITY,FR0010929125(WC08231),E,NA,NA,NA,119.76,74.71,175.05,132.65,67.77,101.26,99.94,94.16,290.83,269.64
IGO - TOTAL INTANGIBLE OT ASSETS-NET,AU000000IGO4(WC02649),A$,0,1281,1006,117515,454,179,0,0,0,0,0,0,0
IGO - TOTAL DEBT % COMMON EQUITY,AU000000IGO4(WC08231),A$,0.33,0,0,1.41,2.9,2.7,4.13,0.08,18.26,11.37,7.92,4.57,5.02
ILIAD SA - TOTAL INTANGIBLE OT ASSETS-NET,FR0004035913(WC02649),E,252832,294339,513490,1240339,1543987,1395884,1449720,2468174,3456532,2921653,4153000,4023000,6980000
ILIAD SA - TOTAL DEBT % COMMON EQUITY,FR0004035913(WC08231),E,203.94,166.52,94.92,84.7,83.88,66.83,52.26,72.42,62.76,79.23,115.96,153.37,216.04
ILLIMITY BANK SPA - TOTAL INTANGIBLE OT ASSETS-NET,IT0005359192(WC02649),E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40804,69382
ILLIMITY BANK SPA - TOTAL DEBT % COMMON EQUITY,IT0005359192(WC08231),E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.66,97.29
IMCD GROUP BV - TOTAL INTANGIBLE OT ASSETS-NET,NL0010801007(WC02649),E,NA,NA,NA,606806,624037,670929,665077,907219,907558,948859,1039629,1141249,1566836
IMCD GROUP BV - TOTAL DEBT % COMMON EQUITY,NL0010801007(WC08231),E,NA,NA,NA,-2473.43,-1482.27,-1261.36,56.98,52.81,52.33,49.93,60.35,92.35,56.71
IMERYS - TOTAL INTANGIBLE OT ASSETS-NET,FR0000120859(WC02649),E,944400,941300,985000,1057400,1051000,1133100,1185100,1736400,1756300,2441000,2420900,2434900,2436700
IMERYS - TOTAL DEBT % COMMON EQUITY,FR0000120859(WC08231),E,116.94,67.28,57.2,67.11,53.22,58.73,63.95,72.89,76.78,93.86,67.64,75.77,74.93
IMMOBILIARE GRANDE - TOTAL INTANGIBLE OT ASSETS-NET,IT0005322612(WC02649),E,10938,12136,11496,11505,11525,11519,12744,12736,12720,12697,12696,12535,8568
IMMOBILIARE GRANDE - TOTAL DEBT % COMMON EQUITY,IT0005322612(WC08231),E,107.77,140.42,136.71,147.05,148,143.55,100.86,105.61,105.58,97.88,90.95,109.21,117.12
IMMOFINANZ AG - TOTAL INTANGIBLE OT ASSETS-NET,AT0000A21KS2(WC02649),E,330796,185018,211819,208110,248445,275244,219113,177177,25955,25056,24926,24619,24460
IMMOFINANZ AG - TOTAL DEBT % COMMON EQUITY,AT0000A21KS2(WC08231),E,136.35,254.74,111.58,103,102.11,101.91,99.9,111.65,99.43,92.84,86.11,87.74,103.2
IMMUNOVIA AB (PUBL) - TOTAL INTANGIBLE OT ASSETS-NET,SE0006091997(WC02649),SK,NA,NA,NA,NA,NA,3596,5469,13885,19482,36791,61786,91859,134935
IMMUNOVIA AB (PUBL) - TOTAL DEBT % COMMON EQUITY,SE0006091997(WC08231),SK,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,10.55,5.53
INCAP OYJ - TOTAL INTANGIBLE OT ASSETS-NET,FI0009006407(WC02649),E,2280,1985,1745,1305,1118,946,966,999,984,932,910,907,11726
INCAP OYJ - TOTAL DEBT % COMMON EQUITY,FI0009006407(WC08231),E,150.96,330.09,380.83,1876.05,-503.56,1433.92,655.15,139.37,93.31,69.39,37.94,19.34,20.27
INDUSTRI - TOTAL INTANGIBLE OT ASSETS-NET,ES0148396007(WC02649),E,643531,679629,664962,687435,832202,819889,845740,882011,888259,911252,919000,1016000,617000
INDUSTRI - TOTAL DEBT % COMMON EQUITY,ES0148396007(WC08231),E,9.86,5.24,0.75,0.11,0.03,0.08,0.05,0.1,0.1,0.49,0.12,0.61,45.85
INDRA SISTEMAS SA - TOTAL INTANGIBLE OT ASSETS-NET,ES0118594417(WC02649),E,518888,573825,676199,867849,925616,891869,873118,759621,756776,1154931,1185421,1257496,1168366
INDRA SISTEMAS SA - TOTAL DEBT % COMMON EQUITY,ES0118594417(WC08231),E,22.7,21.61,40.79,56.76,63.69,86.62,100.45,353.06,327.51,203.63,213.07,180.71,250.36
INDUS HOLDING AG - TOTAL INTANGIBLE OT ASSETS-NET,DE0006200108(WC02649),E,298376,306689,306644,313877,309031,360493,412268,453630,483008,515044,509420,516578,473998
INDUS HOLDING AG - TOTAL DEBT % COMMON EQUITY,DE0006200108(WC08231),E,213.69,209.12,154.71,114.12,107.71,84.34,86.39,84.16,79.74,79.72,83.78,93.87,105.67
INDUSTRIVARDEN AB - TOTAL INTANGIBLE OT ASSETS-NET,SE0000190126(WC02649),SK,0,0,0,0,0,0,0,0,0,0,0,0,0
INDUSTRIVARDEN AB - TOTAL DEBT % COMMON EQUITY,SE0000190126(WC08231),SK,50.79,25.49,24.11,43.1,38.18,30.29,23.1,19.46,15.45,12.2,8.75,3.72,6.43
INDUTRADE AB - TOTAL INTANGIBLE OT ASSETS-NET,SE0001515552(WC02649),SK,1173000,1069000,1473000,1710000,2405000,2594000,3017000,3578000,4267000,4947000,5339000,6703000,6999000
INDUTRADE AB - TOTAL DEBT % COMMON EQUITY,SE0001515552(WC08231),SK,66.25,63.69,83.3,77.45,105.55,92.07,82.85,81.91,83.82,77.83,69.64,90.43,60.71
INFINEON TECHNOLOGIE - TOTAL INTANGIBLE OT ASSETS-NET,DE0006231004(WC02649),E,362000,369000,87000,111000,146000,170000,250000,1738000,1656000,1586000,1596000,1805000,9518000
INFINEON TECHNOLOGIE - TOTAL DEBT % COMMON EQUITY,DE0006231004(WC08231),E,71.32,37.4,15.09,9.09,8.25,8.02,4.48,38.44,35.22,32.54,23.77,18.02,94.61
INFRASTRUTTURE WIRE - TOTAL INTANGIBLE OT ASSETS-NET,IT0005090300(WC02649),E,NA,NA,NA,NA,NA,NA,NA,1408011,1425233,1438319,1452339,1422815,6875247
INFRASTRUTTURE WIRE - TOTAL DEBT % COMMON EQUITY,IT0005090300(WC08231),E,NA,NA,NA,NA,NA,NA,NA,8.31,8.09,6.57,11.02,50.86,83.69
ING BANK SLASKI SA - TOTAL INTANGIBLE OT ASSETS-NET,PLBSK0000017(WC02649),PZ,314790,327343,342213,362000,361600,365900,377300,419600,426200,431000,439200,429900,426600
ING BANK SLASKI SA - TOTAL DEBT % COMMON EQUITY,PLBSK0000017(WC08231),PZ,315.98,165.22,147.99,104.58,88.39,74.66,67.69,46.73,62.97,45.02,51.76,60.88,67.97
ING GROEP N.V. - TOTAL INTANGIBLE OT ASSETS-NET,NL0011821202(WC02649),E,6915000,6021000,5372000,3558000,2639000,1841000,1081000,1567000,1484000,1469000,1839000,1916000,1394000
ING GROEP N.V. - TOTAL DEBT % COMMON EQUITY,NL0011821202(WC08231),E,764.91,632.55,561,518.04,366.83,370.1,346.08,358.57,306.11,295.35,335.36,318.86,324.52
INMOBILIARIA COLONI - TOTAL INTANGIBLE OT ASSETS-NET,ES0139140174(WC02649),E,495153,494698,247731,178969,121498,122035,2486,3090,2549,3037,65984,4900,4633
INMOBILIARIA COLONI - TOTAL DEBT % COMMON EQUITY,ES0139140174(WC08231),E,978.32,2438.69,263.1,267.53,2154.32,-1039.83,187.58,174.72,157.44,115.79,98.43,87.01,89.96
INNATE PHARMA S.A. - TOTAL INTANGIBLE OT ASSETS-NET,FR0010331421(WC02649),E,0,0,0,0,0,0,5362,9732,9075,46192,84529,96968,46289
INNATE PHARMA S.A. - TOTAL DEBT % COMMON EQUITY,FR0010331421(WC08231),E,20.42,17.57,22.34,25.43,19.28,11.96,5.64,5.21,6.18,6.82,21.63,18.41,42.17
INPOST SA - TOTAL INTANGIBLE OT ASSETS-NET,LU2290522684(WC02649),E,NA,NA,NA,NA,NA,NA,NA,NA,NA,24102,28632,28691,32360
INPOST SA - TOTAL DEBT % COMMON EQUITY,LU2290522684(WC08231),E,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.51,174.36,229.4,206.41
#ERROR,,,"$$ER: E100,NO WORLDSCOPE DATA FOR THIS CODE",,,,,,,,,,,,
#ERROR,,,"$$ER: E100,NO WORLDSCOPE DATA FOR THIS CODE",,,,,,,,,,,,
INTERNATIONAL PETR - TOTAL INTANGIBLE OT ASSETS-NET,CA46016U1084(WC02649),SK,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
INTERNATIONAL PETR - TOTAL DEBT % COMMON EQUITY,CA46016U1084(WC08231),SK,NA,NA,NA,NA,NA,NA,NA,0,0,19.31,40.77,31.3,46.05
INTERPARFUMS SA - TOTAL INTANGIBLE OT ASSETS-NET,FR0004024222(WC02649),E,63371,59068,73427,73059,79624,73339,69473,172733,162748,159177,155813,154979,153578
INTERPARFUMS SA - TOTAL DEBT % COMMON EQUITY,FR0004024222(WC08231),E,21.9,12.49,8.36,5.87,6.15,0.06,0.07,23.16,17.31,11.87,6.79,4.68,4.06
INTERPUMP GROUP SPA - TOTAL INTANGIBLE OT ASSETS-NET,IT0001078911(WC02649),E,199015,221609,233550,236962,248067,258547,304022,380581,420747,467538,469430,541197,592679
INTERPUMP GROUP SPA - TOTAL DEBT % COMMON EQUITY,IT0001078911(WC08231),E,150.7,114.4,93.16,76.21,48.49,45.47,51.91,63.21,67.56,55.12,46.93,57.62,53.76
INTERTRUST NV - TOTAL INTANGIBLE OT ASSETS-NET,NL0010937058(WC02649),E,NA,NA,204071,213491,338421,1018088,1031804,1064460,1580487,1489037,1467125,1746565,1614017
INTERTRUST NV - TOTAL DEBT % COMMON EQUITY,NL0010937058(WC08231),E,NA,NA,789.55,536.83,652.98,-5285.34,-12821.62,93.17,105.47,109.34,108.19,147.22,129.75
INTERVEST OFFICES - TOTAL INTANGIBLE OT ASSETS-NET,BE0003746600(WC02649),E,87,68,47,37,45,34,16,3,331,501,508,465,479
INTERVEST OFFICES - TOTAL DEBT % COMMON EQUITY,BE0003746600(WC08231),E,72.84,80.96,79.93,103.23,110.26,98.77,90.39,94.87,86.4,83.25,78.86,65.59,79.91
INTESA SANPAOLO SPA - TOTAL INTANGIBLE OT ASSETS-NET,IT0000072618(WC02649),E,27151000,25789000,25990000,15041000,14719000,7471000,7243000,7195000,7393000,7741000,9077000,9211000,8194000
INTESA SANPAOLO SPA - TOTAL DEBT % COMMON EQUITY,IT0000072618(WC08231),E,562.9,484.2,460.6,518.85,498.92,484.7,461.87,427.02,435.28,447.47,455.3,398.49,393.21
IAG SA - TOTAL INTANGIBLE OT ASSETS-NET,ES0177542018(WC02649),E,NA,349000,336000,1724000,1965000,2196000,2438000,3246000,3037000,3018000,3198000,3442000,3208000
IAG SA - TOTAL DEBT % COMMON EQUITY,ES0177542018(WC08231),E,NA,133.46,184.24,90.66,100.9,131.03,195.99,165.14,163.96,106.35,115.08,211.74,1253.53
INTRACOM HOLDINGS - TOTAL INTANGIBLE OT ASSETS-NET,GRS087003000(WC02649),E,106288,130620,124992,113283,104759,100326,25271,25197,26844,47901,50634,56285,69042
INTRACOM HOLDINGS - TOTAL DEBT % COMMON EQUITY,GRS087003000(WC08231),E,76.81,76.86,85.19,93.6,100.52,135.64,59.37,74.02,70.64,161.53,136.94,160.38,188.22
INTRUM AB - TOTAL INTANGIBLE OT ASSETS-NET,SE0000936478(WC02649),SK,2291500,2261100,2640500,2612900,2698000,2821000,2986000,3098000,3423000,32690000,37181000,40239000,37447000
INTRUM AB - TOTAL DEBT % COMMON EQUITY,SE0000936478(WC08231),SK,108.66,95.43,100.49,114.14,115.5,140.74,195.76,198.19,185.11,169.53,182.59,234.13,259.31
INVESTOR AB - TOTAL INTANGIBLE OT ASSETS-NET,SE0015811963(WC02649),SK,11000,16000,33890000,34369000,32714000,37349000,38685000,41448000,51275000,49825000,68109000,65485000,75081000
INVESTOR AB - TOTAL DEBT % COMMON EQUITY,SE0015811963(WC08231),SK,19.45,16.72,12.56,30.87,26.61,19,19.35,19.02,18.11,16.9,20.52,17.82,18.62
INVISIO AB - TOTAL INTANGIBLE OT ASSETS-NET,SE0001200015(WC02649),SK,25375,24521,16948,15336,16833,17489,18979,16853,17508,27700,49700,85600,94800
INVISIO AB - TOTAL DEBT % COMMON EQUITY,SE0001200015(WC08231),SK,438.94,239.19,383.13,245.73,-1722.44,861.31,44.45,0,0,0,0,7.08,6.28
INWIDO AB (PUBL) - TOTAL INTANGIBLE OT ASSETS-NET,SE0006220018(WC02649),SK,NA,NA,NA,3172400,2928500,2975900,3284400,3239500,3946900,4046200,4617700,4650400,4490500
INWIDO AB (PUBL) - TOTAL DEBT % COMMON EQUITY,SE0006220018(WC08231),SK,NA,NA,NA,75.42,53.01,42.28,44.23,39.36,68.14,68.33,66.47,61.86,54.05
ION BEAM APPLICATION - TOTAL INTANGIBLE OT ASSETS-NET,BE0003766806(WC02649),E,66530,66583,72408,17748,12827,12886,12999,12450,13793,16217,8717,10176,8348
ION BEAM APPLICATION - TOTAL DEBT % COMMON EQUITY,BE0003766806(WC08231),E,23.82,24.17,29.78,77.76,122.23,70.01,29.64,19.36,19.88,39.33,83.22,60.51,60.72
IPSEN SA - TOTAL INTANGIBLE OT ASSETS-NET,FR0010259150(WC02649),E,515647,527203,465643,435133,427372,455507,485300,504800,737300,1319200,1407500,2015800,1713900
IPSEN SA - TOTAL DEBT % COMMON EQUITY,FR0010259150(WC08231),E,20,3.42,2.13,2.54,2.19,2.26,2.09,3.01,22.44,23.78,18.25,57.93,41.12
IPSOS SA - TOTAL INTANGIBLE OT ASSETS-NET,FR0000073298(WC02649),E,625459,657162,755046,1201553,1289474,1220342,1284012,1345389,1330682,1219316,1373078,1411982,1338180
IPSOS SA - TOTAL DEBT % COMMON EQUITY,FR0000073298(WC08231),E,68.84,50.03,53.96,85,83.36,82.36,78.56,76.01,76.99,63.19,72.55,82.67,63.78
HOLDING COMPANY - TOTAL INTANGIBLE OT ASSETS-NET,GRS518003009(WC02649),E,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,7,4,2
HOLDING COMPANY - TOTAL DEBT % COMMON EQUITY,GRS518003009(WC08231),E,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.01,0
IREN SPA - TOTAL INTANGIBLE OT ASSETS-NET,IT0003027817(WC02649),E,164802,163472,1300575,1412420,1427883,1475661,1359077,1490174,1580605,1781297,2159699,2347909,2568727
IREN SPA - TOTAL DEBT % COMMON EQUITY,IT0003027817(WC08231),E,131.22,153.52,154.98,196.59,170.87,151.22,156.78,154.77,164.66,144.88,151.06,152.06,166.8
IRISH RESID - TOTAL INTANGIBLE OT ASSETS-NET,IE00BJ34P519(WC02649),E,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
IRISH RESID - TOTAL DEBT % COMMON EQUITY,IE00BJ34P519(WC08231),E,NA,NA,NA,NA,NA,5632.04,62.21,9.55,45.19,48.69,49.7,69.16,65.25
IRRAS AB - TOTAL INTANGIBLE OT ASSETS-NET,SE0008321202(WC02649),SK,NA,NA,NA,NA,NA,NA,7147,12180,26880,34046,40305,44429,39815
IRRAS AB - TOTAL DEBT % COMMON EQUITY,SE0008321202(WC08231),SK,NA,NA,NA,NA,NA,NA,0,22872.09,0,0,0,4.6,2.19
ISS AS - TOTAL INTANGIBLE OT ASSETS-NET,DK0060542181(WC02649),DK,36001000,35452000,35358000,34097000,31969000,28346000,27465000,27242000,26361000,26665000,24306000,24565000,22518000
ISS AS - TOTAL DEBT % COMMON EQUITY,DK0060542181(WC08231),DK,928.79,1557.21,1303.35,1639.9,590.82,614.96,125.68,108.17,110.27,128.01,141.76,139.78,286.11
ITAB SHOP CONCEPT - TOTAL INTANGIBLE OT ASSETS-NET,SE0015962097(WC02649),SK,473054,487468,482885,576150,583442,612732,676500,755000,1597000,1752000,1807000,1837000,1743000
ITAB SHOP CONCEPT - TOTAL DEBT % COMMON EQUITY,SE0015962097(WC08231),SK,235.4,184.24,222.02,206.62,114.05,101.53,80.98,66.85,140.01,144.11,148.31,159.27,141.51
ITALGAS SPA - TOTAL INTANGIBLE OT ASSETS-NET,IT0005211237(WC02649),E,NA,NA,NA,NA,NA,NA,NA,4472000,4487000,4676561,5431923,6731989,7060110
ITALGAS SPA - TOTAL DEBT % COMMON EQUITY,IT0005211237(WC08231),E,NA,NA,NA,NA,NA,NA,NA,NA,340.45,314.03,302.69,304.58,310.5
ITALMOBILIARE SPA - TOTAL INTANGIBLE OT ASSETS-NET,IT0005253205(WC02649),E,2172864,2179543,2250706,2098402,1751942,1652175,1725242,44432,52099,11386,352033,360456,553555
ITALMOBILIARE SPA - TOTAL DEBT % COMMON EQUITY,IT0005253205(WC08231),E,195.49,172.7,172.26,182.05,195.02,174.38,168.14,14.31,10.06,7.36,15.43,13.02,10.58
JACQUET METALS SA - TOTAL INTANGIBLE OT ASSETS-NET,FR0000033904(WC02649),E,99300,95200,64000,62400,61804,68566,71508,73200,73283,72553,73367,72025,70819
JACQUET METALS SA - TOTAL DEBT % COMMON EQUITY,FR0000033904(WC08231),E,60,80.2,84.27,61.05,46.5,56.01,77.76,107.01,97.9,90.56,93.14,127.87,142.69
JAMES RIVER - TOTAL INTANGIBLE OT ASSETS-NET,BMG5005R1079(WC02649),U$,NA,NA,NA,NA,225023,222553,221956,221359,220762,220165,219368,218771,218233
JAMES RIVER - TOTAL DEBT % COMMON EQUITY,BMG5005R1079(WC08231),U$,NA,NA,NA,NA,17.74,23.1,27.96,28.24,27.75,29.13,31.35,33.7,46.05
JASTRZEBSKA SP - TOTAL INTANGIBLE OT ASSETS-NET,PLJSW0000015(WC02649),PZ,42050,28385,41800,64900,77300,77900,156200,145800,125400,116300,130800,174300,152200
JASTRZEBSKA SP - TOTAL DEBT % COMMON EQUITY,PLJSW0000015(WC08231),PZ,4.09,10.37,1.91,5.44,3.37,4.06,22.86,45.44,43.86,16.48,3.26,11.49,38.16
JAZZTEL PLC - TOTAL INTANGIBLE OT ASSETS-NET,GB00B5TMSP21(WC02649),E,21654,21604,20723,25431,25800,37828,43316,NA,NA,NA,NA,0,0
JAZZTEL PLC - TOTAL DEBT % COMMON EQUITY,GB00B5TMSP21(WC08231),E,571.52,124.36,131.21,91.35,76.75,77.66,125.12,NA,NA,NA,NA,0,0
JCDECAUX SA - TOTAL INTANGIBLE OT ASSETS-NET,FR0000077919(WC02649),E,1468600,1670000,1661500,1706700,1659200,1591200,1470400,1571800,1673500,1643200,2334500,2391500,2126900
JCDECAUX SA - TOTAL DEBT % COMMON EQUITY,FR0000077919(WC08231),E,39.97,36.29,25.03,17.48,20.7,34.64,32.6,35.28,61.66,62.67,61.12,271.45,438.03
