Name,Code,CURRENCY,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
GRUPA LOTOS S.A. - OPERATING INCOME,PLLOTOS00025(WC01250),PZ,-99444,467239,830602,1236400,1249936,127887,-601639,534233,1989131,2306000,2857500,1896800,-514600
GRUPA LOTOS S.A. - NET SALES%WORKING CAPITAL,PLLOTOS00025(WC08141),PZ,6.79,5.95,11.63,14.19,11.15,10.06,14.75,17.51,12.15,9.62,10.04,8.25,9.83
GRUPO CATALANA - OPERATING INCOME,ES0116920333(WC01250),E,247944,69888,276800,319095,319877,352764,397994,446091,467767,531552,557173,586171,376003
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
GRUPPO MUTUIONLINE - OPERATING INCOME,IT0004195308(WC01250),E,21531,20692,21452,30284,3610,5566,14476,32048,35244,39742,46098,50772,63095
GRUPPO MUTUIONLINE - NET SALES%WORKING CAPITAL,IT0004195308(WC08141),E,1.72,1.48,1.74,1.97,1.25,2.29,2.22,3.25,2.7,2.59,4.1,4.19,203.35
GSW IMMOBILIEN AG - OPERATING INCOME,DE000GSW1111(WC01250),E,43538,40460,48770,47312,78484,173946,134002,539907,126452,66989,170474,284263,452480
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
GAZTRANSPORT - OPERATING INCOME,FR0011726835(WC01250),E,NA,NA,25934,15115,37228,136993,133823,133830,133737,130820,160771,166100,231124
GAZTRANSPORT - NET SALES%WORKING CAPITAL,FR0011726835(WC08141),E,NA,NA,0.9,1.27,1.77,3.29,4.09,3.2,2.39,1.97,1.57,1.66,1.91
GUERBET SA - OPERATING INCOME,FR0000032526(WC01250),E,34472,23922,5352,18888,26723,25360,38139,55922,50797,72242,54045,44703,29332
GUERBET SA - NET SALES%WORKING CAPITAL,FR0000032526(WC08141),E,2.93,3.19,3.47,4.5,4.56,4.43,4.52,2.06,2.62,2.74,5.03,2.73,2.65
H&R GMBH & CO KGAA - OPERATING INCOME,DE000A2E4T77(WC01250),E,27367,38526,71342,64716,16784,-2730,-3830,41844,55826,42267,24149,-3008,-14674
H&R GMBH & CO KGAA - NET SALES%WORKING CAPITAL,DE000A2E4T77(WC08141),E,9.5,5.07,6.08,4.37,7.95,6.8,6.82,8.89,7.38,7.11,8.13,13.22,13.31
H. LUNDBECK A/S - OPERATING INCOME,DK0010287234(WC01250),DK,2819800,3029000,3438000,3726000,1549000,1846000,321000,-1156000,2292000,4166000,5345000,3776000,2926000
H. LUNDBECK A/S - NET SALES%WORKING CAPITAL,DK0010287234(WC08141),DK,2.39,8.5,5.43,3.9,3.52,3.15,6.17,-165.84,-62.04,7.29,4.45,-13.72,190.02
H+H INTERNATIONAL - OPERATING INCOME,DK0015202451(WC01250),DK,28373,-108409,-126281,-14590,-17921,-7315,47011,53886,117943,167141,188000,361000,321000
H+H INTERNATIONAL - NET SALES%WORKING CAPITAL,DK0015202451(WC08141),DK,7.2,5.03,10.01,9.62,11.13,15.46,17.98,-882.41,-47.92,19.34,-9.74,11.74,5.51
HAFNIA LTD - OPERATING INCOME,BMG4233B1090(WC01250),NK,NA,NA,NA,NA,24766,64504,82675,596204,263533,107953,147173,1180409,1718161
HAFNIA LTD - NET SALES%WORKING CAPITAL,BMG4233B1090(WC08141),NK,NA,NA,NA,NA,-1.04,0.22,2.48,2.02,3.15,10.05,25.68,56.88,32.8
HALDEX AB - OPERATING INCOME,SE0000105199(WC01250),SK,28000,-110000,226000,234000,150000,153000,233000,325000,204000,149000,260000,126000,-76000
HALDEX AB - NET SALES%WORKING CAPITAL,SE0000105199(WC08141),SK,-72.64,7.31,6.43,4.1,4.32,4.71,5.17,5.18,5.3,5.43,4.66,7.85,3.56
HAMBURGER HAFEN - OPERATING INCOME,DE000A0S8488(WC01250),E,350341,165360,188360,186119,153752,136891,152458,132093,128178,151665,182124,190075,92181
HAMBURGER HAFEN - NET SALES%WORKING CAPITAL,DE000A0S8488(WC08141),E,8.32,8.08,8.5,5.03,9.62,8.26,7.61,4.5,4.36,5.04,4.57,6.77,9.23
HAMBORNER AG - OPERATING INCOME,DE000A3H2333(WC01250),E,22671,10715,11941,15965,18810,7145,16327,12770,16669,17517,19385,18062,23664
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
HANNOVER RUECK SE - OPERATING INCOME,DE0008402215(WC01250),E,744674,1146031,1064738,857946,1515296,1130509,1239945,1499567,1500113,1168384,1292954,1470008,767185
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
HANSA BIO - OPERATING INCOME,SE0002148817(WC01250),SK,-15906,-15741,-19993,-24464,-16808,-17639,-24209,-67922,-111135,-177562,-247223,-357761,-425077
HANSA BIO - NET SALES%WORKING CAPITAL,SE0002148817(WC08141),SK,0.03,-0.87,-1.06,-0.4,0.14,-0.54,0.63,0.03,0.01,0.01,0,0.01,0
HANZA HOLDING AB - OPERATING INCOME,SE0005878543(WC01250),SK,NA,NA,NA,NA,-1500,-6400,-24100,-10700,5000,21600,50300,56000,33700
HANZA HOLDING AB - NET SALES%WORKING CAPITAL,SE0005878543(WC08141),SK,NA,NA,NA,NA,-80.57,-45.21,-12.28,-65.21,-21.2,46.97,52.63,23.21,40.05
HAPAG-LLOYD AG - OPERATING INCOME,DE000HLAG475(WC01250),E,NA,-213200,760500,-71400,-297600,-148000,-530900,116600,6900,237800,320400,719300,1345100
HAPAG-LLOYD AG - NET SALES%WORKING CAPITAL,DE000HLAG475(WC08141),E,NA,-12.5,23.46,36.99,-78.66,-55.89,-17.01,-10.6,-7.5,-17.45,-12.51,-7.86,-10.29
HAULOTTE GROUP - OPERATING INCOME,FR0000066755(WC01250),E,22097,-67502,-53015,-7783,10555,17657,31617,32219,27403,42648,34856,35899,12359
HAULOTTE GROUP - NET SALES%WORKING CAPITAL,FR0000066755(WC08141),E,1.44,2.19,1.76,13.64,7.16,3.39,2.43,2.72,2.6,2.94,3.7,2.86,2.87
HEADHUNTER GROUP - OPERATING INCOME,US42207L1061(WC01250),U$,NA,NA,NA,NA,NA,NA,NA,24038,18173,23821,33483,43395,38841
HEADHUNTER GROUP - NET SALES%WORKING CAPITAL,US42207L1061(WC08141),U$,NA,NA,NA,NA,NA,NA,NA,NA,-13.56,-3.73,-6.29,-3.07,-4.58
HEIDELBERGER DRUCK - OPERATING INCOME,DE0007314007(WC01250),E,172087,-111275,-155448,-36142,-25629,119143,131675,165941,150148,167381,137414,147365,42408
HEIDELBERGER DRUCK - NET SALES%WORKING CAPITAL,DE0007314007(WC08141),E,3.65,9.3,4.37,4.84,3.79,4.51,3.69,3.64,4.15,4.98,4.77,4.66,4.16
HEIDELBERGCEMENT AG - OPERATING INCOME,DE0006047004(WC01250),E,1815200,929900,994100,1123700,1114500,1284200,1169200,1356300,1210800,1312200,1212200,1483900,1663600
HEIDELBERGCEMENT AG - NET SALES%WORKING CAPITAL,DE0006047004(WC08141),E,14.87,12.49,9.95,13.48,18.25,-35.59,-16.09,-84,-49.11,55.68,15.6,20.47,12.5
HEINEKEN N.V. - OPERATING INCOME,NL0000009165(WC01250),E,1650000,1948000,2077000,2479500,2699000,2408000,2788000,2758000,3033000,3610000,3638000,3925000,2305000
HEINEKEN N.V. - NET SALES%WORKING CAPITAL,NL0000009165(WC08141),E,-46.34,-12.22,-12.36,-11.8,-8.12,-7.66,-7.87,-7.88,-9.2,-9.9,-16.28,-6.16,-10.67
HEINEKEN HOLDING - OPERATING INCOME,NL0000008977(WC01250),E,1525000,1840000,2077000,2479500,2233000,2328000,2687000,2739000,2995000,3266000,3482000,3616000,640000
HEINEKEN HOLDING - NET SALES%WORKING CAPITAL,NL0000008977(WC08141),E,-46.34,-12.22,-12.36,-11.8,-8.12,-7.66,-7.87,-7.88,-9.2,-9.91,-16.28,-6.16,-10.67
HELIOSPECTRA AB - OPERATING INCOME,SE0005933082(WC01250),SK,NA,NA,-6689,-16826,-13295,-17863,-34118,-34604,-45973,-33818,-33866,-52854,-41663
HELIOSPECTRA AB - NET SALES%WORKING CAPITAL,SE0005933082(WC08141),SK,NA,NA,0,0,0.1,0.13,0.36,0.62,0.31,0.85,5.08,0.48,0.62
HELLA GMBH & CO KGAA - OPERATING INCOME,DE000A13SX22(WC01250),E,NA,NA,-159772,-94372,-69148,259528,306548,360513,356755,472231,508460,701175,104837
HELLA GMBH & CO KGAA - NET SALES%WORKING CAPITAL,DE000A13SX22(WC08141),E,NA,NA,6.1,7.16,8.73,5.51,5.53,4.54,5.15,5.48,4.85,4.63,3.51
HELLENIC EXCHANGES - OPERATING INCOME,GRS395363005(WC01250),E,80871,48980,34323,17079,9297,59688,25360,12885,5343,5128,4082,9358,4128
HELLENIC EXCHANGES - NET SALES%WORKING CAPITAL,GRS395363005(WC08141),E,0.95,0.69,0.53,0.35,0.26,0.52,0.28,0.22,0.23,0.28,0.32,0.42,0.45
HELLEN PETR HOLD - OPERATING INCOME,GRS298343005(WC01250),E,-143568,211469,303475,148405,113719,-195312,-305657,235817,596221,670298,509932,330593,-522030
HELLEN PETR HOLD - NET SALES%WORKING CAPITAL,GRS298343005(WC08141),E,11.23,15.7,20.62,-54.37,-7.54,-12.4,-11.51,-7.7,-24.37,-11.58,18.13,21.71,35.47
HELLENIC TELECOM ORG - OPERATING INCOME,GRS260333000(WC01250),E,1057700,887800,631300,594600,599100,293100,522700,330400,330400,312900,352400,200900,321000
HELLENIC TELECOM ORG - NET SALES%WORKING CAPITAL,GRS260333000(WC08141),E,27.31,12.91,-3.64,-25.45,-6.99,46.87,66.41,-49.66,13.54,-11.25,-13.9,-8.85,-5.46
HELLOFRESH SE - OPERATING INCOME,DE000A161408(WC01250),E,NA,NA,NA,NA,NA,NA,-16257,-115684,-91386,-91500,-88700,-18300,427500
HELLOFRESH SE - NET SALES%WORKING CAPITAL,DE000A161408(WC08141),E,NA,NA,NA,NA,NA,NA,5.06,3.98,26.99,3.25,11.9,26.72,9.32
HENKEL AG AND - OPERATING INCOME,DE0006048408(WC01250),E,1502000,1255000,1858000,1946000,2251000,2376000,2364000,2730000,2987000,3186000,3235000,3070000,2528000
HENKEL AG AND - NET SALES%WORKING CAPITAL,DE0006048408(WC08141),E,-29.44,25,10.13,6.35,9.11,8.65,13.51,31.79,15.45,27.21,-99.99,32.49,19.97
HENNES & MAURITZ AB - OPERATING INCOME,SE0000106270(WC01250),SK,20138000,21644000,24659000,20379000,21754000,22168000,25583000,26942000,23823000,20569000,15493000,17346000,4127000
HENNES & MAURITZ AB - NET SALES%WORKING CAPITAL,SE0000106270(WC08141),SK,3.77,4.06,4.01,4.37,5.2,5.9,10.59,8,10.14,13.31,12.12,16.12,20.55
HENSOLDT - OPERATING INCOME,DE000HAG0005(WC01250),E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115679,136930,83100
HENSOLDT - NET SALES%WORKING CAPITAL,DE000HAG0005(WC08141),E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.78,4.12,4.15
HERA SPA - OPERATING INCOME,IT0001250932(WC01250),E,208445,30418,120704,120038,146434,150446,128799,119000,57900,-37800,29900,35000,103700
HERA SPA - NET SALES%WORKING CAPITAL,IT0001250932(WC08141),E,-119.3,15.14,9.11,13.95,17.95,6.34,8.7,18.02,14.94,25.67,69.32,35.27,15.95
HERMES INTERNATIONAL - OPERATING INCOME,FR0000052292(WC01250),E,448700,463200,666000,885200,1115100,1221200,1308700,1556200,1706500,1942900,2079900,2343300,1983100
HERMES INTERNATIONAL - NET SALES%WORKING CAPITAL,FR0000052292(WC08141),E,2.47,2.57,2.56,2.59,3.71,2.74,2.36,2.5,2.06,1.78,1.75,1.69,1.33
HEXAGON AB - OPERATING INCOME,SE0015961909(WC01250),SK,2467000,1647000,2596000,3855951,3891652,3991785,4784357,6289374,6783521,8493370,9613743,10556942,11073073
HEXAGON AB - NET SALES%WORKING CAPITAL,SE0015961909(WC08141),SK,3.55,3.11,4.58,19.9,7.34,-17.31,15.38,5.65,6.1,9.66,16.54,12.45,-153.3
HEXAGON COMPOSITES - OPERATING INCOME,NO0003067902(WC01250),NK,60745,71985,36207,35307,32292,147292,256788,44904,-42035,78576,49038,50482,-59005
HEXAGON COMPOSITES - NET SALES%WORKING CAPITAL,NO0003067902(WC08141),NK,10.15,5,5.87,5.05,5.15,3.53,3.98,3.96,4.32,5.31,7.09,5.32,1.47
HEXATRONIC GROUP AB - OPERATING INCOME,SE0002367797(WC01250),SK,1051,-211,-2436,2593,106,2886,55013,46017,56474,106671,75015,92367,162965
HEXATRONIC GROUP AB - NET SALES%WORKING CAPITAL,SE0002367797(WC08141),SK,2.89,3.82,3.69,3.7,3.44,3.84,3.32,3.56,4.3,4.18,5.09,6.39,5.89
HEXPOL AB - OPERATING INCOME,SE0007074281(WC01250),SK,298000,261000,457000,893000,1066000,1233000,1407000,1948000,1892000,1976000,2143000,2222000,1990000
HEXPOL AB - NET SALES%WORKING CAPITAL,SE0007074281(WC08141),SK,7.97,9.25,-33.91,8.29,-12.51,9.96,12.81,9.17,6.96,10.74,6.1,14.49,8.2
HIBERNIA REIT PLC - OPERATING INCOME,IE00BGHQ1986(WC01250),E,NA,NA,NA,NA,NA,NA,-1218,12426,8977,15458,25748,30235,38356
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
HKSCAN CORP - OPERATING INCOME,FI0009006308(WC01250),E,24200,47900,27000,29400,-8800,-6900,-8400,7000,-1100,-33700,-54800,-15800,12700
HKSCAN CORP - NET SALES%WORKING CAPITAL,FI0009006308(WC08141),E,16.58,22.63,39.51,265.03,-242.55,-109.19,233.96,1198.19,-58.9,-158.61,-93.74,-17444,-44.19
HMS NETWORKS AB. - OPERATING INCOME,SE0009997018(WC01250),SK,79294,25135,77449,71093,59767,83819,87772,100354,149313,213541,244999,251897,293191
HMS NETWORKS AB. - NET SALES%WORKING CAPITAL,SE0009997018(WC08141),SK,4.87,7.84,5.67,8.62,6.49,32.67,43.88,27.41,11.16,9.59,8.95,8.77,7.07
HOCHTIEF - OPERATING INCOME,DE0006070006(WC01250),E,109859,400053,398322,450375,371082,417873,281473,467074,568237,716810,733585,804091,-527932
HOCHTIEF - NET SALES%WORKING CAPITAL,DE0006070006(WC08141),E,21.48,19.93,11.4,11.11,8.12,8.21,7.66,9.28,34.98,14.73,41.88,-122.3,22.86
HOIST FINANCE AB - OPERATING INCOME,SE0006887063(WC01250),SK,NA,NA,NA,NA,-48989,126613,172932,309916,447162,508803,422000,566000,350000
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
HOLMEN AB - OPERATING INCOME,SE0011090018(WC01250),SK,680000,982000,-594000,1235000,655000,-96000,438000,-100000,196000,627000,737000,288000,567000
HOLMEN AB - NET SALES%WORKING CAPITAL,SE0011090018(WC08141),SK,-13.09,30.22,18.64,136.18,-9.98,-32.66,-40.8,-81.7,-121.2,110.5,14.42,24.12,6.68
HOME24 SE - OPERATING INCOME,DE000A14KEB5(WC01250),E,NA,NA,NA,NA,NA,NA,-60156,-81769,-58127,-47551,-69600,-65600,-6800
HOME24 SE - NET SALES%WORKING CAPITAL,DE000A14KEB5(WC08141),E,NA,NA,NA,NA,NA,NA,-36.38,8.57,20.02,-51.04,4.01,35.39,9.51
HORNBACH HOLDING AG - OPERATING INCOME,DE0006083405(WC01250),E,84121,109434,128613,141820,154925,129360,160073,143935,132258,135009,137279,97222,176162
HORNBACH HOLDING AG - NET SALES%WORKING CAPITAL,DE0006083405(WC08141),E,6.96,6.53,5.63,6.21,6.58,6.29,6.1,6.12,7.88,8.67,9.17,10.05,6.78
HORNBACH-BAUMARKT-AG - OPERATING INCOME,DE0006084403(WC01250),E,58805,78475,89924,100845,108642,74822,90245,90359,83096,80115,81313,50128,145944
HORNBACH-BAUMARKT-AG - NET SALES%WORKING CAPITAL,DE0006084403(WC08141),E,6.04,5.55,5.52,5.77,5.19,5.81,5.76,6.28,8.26,9.7,10.46,12.1,8.26
HUFVUDSTADEN AB - OPERATING INCOME,SE0000170375(WC01250),SK,730600,859200,876100,834100,755400,989100,994100,1009100,1156600,1188000,1196400,1252700,1072800
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
HUHTAMAKI OYJ - OPERATING INCOME,FI0009000459(WC01250),E,90000,112200,116300,114500,148900,154800,161600,206700,260700,259000,236100,282100,290700
HUHTAMAKI OYJ - NET SALES%WORKING CAPITAL,FI0009000459(WC08141),E,12.76,18.03,9.77,26.57,8.72,5.25,4.52,10.17,16.41,8.55,11.2,9.19,8.35
HUMANA AB - OPERATING INCOME,SE0008040653(WC01250),SK,NA,NA,NA,178254,204119,221909,327000,384000,345000,334000,414000,397000,474000
HUMANA AB - NET SALES%WORKING CAPITAL,SE0008040653(WC08141),SK,NA,NA,NA,-14.48,-18.87,-30.82,-29.28,-63.54,-20.93,-28.89,-25.28,-21.03,-18.83
HUSCOMPAGNIET - OPERATING INCOME,DK0061412855(WC01250),DK,NA,NA,NA,NA,NA,NA,NA,NA,NA,228462,259872,228429,332024
HUSCOMPAGNIET - NET SALES%WORKING CAPITAL,DK0061412855(WC08141),DK,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.59,8.95,11.38,8.52
HUSQVARNA AB - OPERATING INCOME,SE0001662230(WC01250),SK,2723000,2015000,2695000,1720000,1607000,1611000,2342000,2886000,3267000,3887000,3661000,3757000,4859000
HUSQVARNA AB - NET SALES%WORKING CAPITAL,SE0001662230(WC08141),SK,5.92,4.48,4.24,4.06,4.5,4.53,5.21,6.3,5.59,7.18,7.01,6.11,5.77
HYPOPORT SE - OPERATING INCOME,DE0005493365(WC01250),E,4224,201,5063,4070,1229,2519,6645,17743,20046,17749,24019,29933,27101
HYPOPORT SE - NET SALES%WORKING CAPITAL,DE0005493365(WC08141),E,3.17,3.89,6.14,12.94,9.53,12.24,9.54,6.5,7.67,6.33,11.73,63.36,37.37
IBERDROLA SA - OPERATING INCOME,ES0144580Y14(WC01250),E,3411176,3793694,4115114,3787428,3766688,3873847,3659789,3569146,3910264,3303186,4826882,5206400,5003000
IBERDROLA SA - NET SALES%WORKING CAPITAL,ES0144580Y14(WC08141),E,-3.65,18.2,68.71,16.72,18.39,-40.47,-13.57,-8.04,-8.72,-10.68,-12.64,-6.54,-11.2
ICA GRUPPEN AB - OPERATING INCOME,SE0000652216(WC01250),SK,-109000,-216000,-420000,-318000,-287000,1911000,3589000,3942000,4021000,4346000,4260000,4942000,5350000
ICA GRUPPEN AB - NET SALES%WORKING CAPITAL,SE0000652216(WC08141),SK,0.72,2.12,2.99,2.78,1.89,-6.3,-10.97,-7.71,-7.51,-6.84,-6.64,-5.24,-5.26
ICADE - OPERATING INCOME,FR0000035081(WC01250),E,412500,78200,45400,111700,159600,240500,196000,248100,116500,174600,199800,350300,115500
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
ICON PLC - OPERATING INCOME,IE0005711209(WC01250),E,66092,84419,69767,27790,56339,97897,159909,255257,289793,303819,327472,387747,357018
ICON PLC - NET SALES%WORKING CAPITAL,IE0005711209(WC08141),E,4.41,3.86,2.77,3.67,4.55,3.92,4.9,5.3,3.44,3.46,3.51,5.7,3.04
ID LOGISTICS - OPERATING INCOME,FR0010929125(WC01250),E,NA,9200,12500,13540,12384,31522,41034,37846,25840,32729,44819,52606,58834
ID LOGISTICS - NET SALES%WORKING CAPITAL,FR0010929125(WC08141),E,NA,NA,NA,-9.84,-25.61,-15.18,-20.3,-27.11,-74.07,-72.79,-115.44,-9.86,-23.31
IGO - OPERATING INCOME,AU000000IGO4(WC01250),A$,73058,31534,46049,50371,16437,44326,104994,110253,35283,51036,85236,110395,188032
IGO - NET SALES%WORKING CAPITAL,AU000000IGO4(WC08141),A$,0.93,0.65,0.82,0.7,1,12.42,5.57,3.22,-13.68,4.32,3.48,2.05,1.39
ILIAD SA - OPERATING INCOME,FR0004035913(WC01250),E,179653,343464,440431,470777,375227,510491,533219,629273,708320,838924,652000,146000,475000
ILIAD SA - NET SALES%WORKING CAPITAL,FR0004035913(WC08141),E,5.94,7.23,17.22,-7.9,-5.55,-6.44,-5.31,-3.55,-3.37,-4.2,-3.51,-3.81,-3.45
ILLIMITY BANK SPA - OPERATING INCOME,IT0005359192(WC01250),E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-31509,30854
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
IMCD GROUP BV - OPERATING INCOME,NL0010801007(WC01250),E,NA,NA,NA,38008,60547,65030,74615,93794,111663,121965,154178,165621,184649
IMCD GROUP BV - NET SALES%WORKING CAPITAL,NL0010801007(WC08141),E,NA,NA,NA,7.61,828.32,8.4,6.31,7.7,7.34,9.94,8.8,10.1,9.53
IMERYS - OPERATING INCOME,FR0000120859(WC01250),E,349800,203200,358400,416300,429200,431400,438800,527300,561000,631200,180100,361100,305200
IMERYS - NET SALES%WORKING CAPITAL,FR0000120859(WC08141),E,22.08,5.5,5.01,5.72,5.22,4.18,2.95,5.78,4.49,9.45,3.19,5.02,4.56
IMMOBILIARE GRANDE - OPERATING INCOME,IT0005322612(WC01250),E,32317,46144,54797,52476,48270,47559,44190,55272,81974,95273,107004,115437,99396
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
IMMOFINANZ AG - OPERATING INCOME,AT0000A21KS2(WC01250),E,-147291,-985329,144463,57874,104380,-5970,58049,17240,-63494,-39201,93805,89819,107951
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
IMMUNOVIA AB (PUBL) - OPERATING INCOME,SE0006091997(WC01250),SK,NA,NA,NA,NA,NA,-1615,-9135,-7435,-15011,-45578,-88453,-114706,-134967
IMMUNOVIA AB (PUBL) - NET SALES%WORKING CAPITAL,SE0006091997(WC08141),SK,NA,NA,NA,NA,NA,0.88,0.01,0,0,0,0,0,0
INCAP OYJ - OPERATING INCOME,FI0009006407(WC01250),E,-3665,-5311,-3595,-1164,-1085,-5475,781,3656,4140,4260,7571,9082,11532
INCAP OYJ - NET SALES%WORKING CAPITAL,FI0009006407(WC08141),E,10.96,62.91,74.32,-6.84,-9.14,-31.55,-9.83,5.01,5.11,6.33,5.16,4.11,4.61
INDUSTRI - OPERATING INCOME,ES0148396007(WC01250),E,1625679,1608536,1728388,2290469,2522006,3116840,3069578,3198185,3693297,4079449,4056000,4248000,5053000
INDUSTRI - NET SALES%WORKING CAPITAL,ES0148396007(WC08141),E,18.02,11.92,6.76,4.96,5.04,4.97,5.06,5.4,5.53,5.24,5.09,4.99,6.89
INDRA SISTEMAS SA - OPERATING INCOME,ES0118594417(WC01250),E,251807,276449,243315,230902,220731,215178,1356,-520672,163046,196734,198335,222756,17005
INDRA SISTEMAS SA - NET SALES%WORKING CAPITAL,ES0118594417(WC08141),E,11.73,6.5,5.48,5.97,6.11,3.44,4.51,10.83,5.49,12.93,5.84,5.57,5.74
INDUS HOLDING AG - OPERATING INCOME,DE0006200108(WC01250),E,84786,43414,88355,107682,95740,102848,112429,122868,129165,145469,140126,107078,59923
INDUS HOLDING AG - NET SALES%WORKING CAPITAL,DE0006200108(WC08141),E,9.14,8.6,8.12,6.14,5.32,5.14,4.46,5.27,5.45,5.83,5.32,5.26,4.7
INDUSTRIVARDEN AB - OPERATING INCOME,SE0000190126(WC01250),SK,-29133000,20662000,14858000,-15655000,11000000,12124000,5232000,3077000,16431000,15545000,-8331000,29938000,8495000
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
INDUTRADE AB - OPERATING INCOME,SE0001515552(WC01250),SK,758000,501000,579000,788000,769000,832000,930000,1222000,1222000,1432000,1802000,1974000,2173000
INDUTRADE AB - NET SALES%WORKING CAPITAL,SE0001515552(WC08141),SK,7.56,6.39,9.19,11.5,14.51,5.27,13.63,18.25,9.25,23.45,6.98,6.79,5.46
INFINEON TECHNOLOGIE - OPERATING INCOME,DE0006231004(WC01250),E,174000,-249000,407000,755000,489000,349000,504000,585000,746000,969000,1051000,994000,397000
INFINEON TECHNOLOGIE - NET SALES%WORKING CAPITAL,DE0006231004(WC08141),E,3.82,2.79,1.85,2.03,2.13,1.89,1.85,2.29,2.19,2.55,2.34,1.52,2.3
INFRASTRUTTURE WIRE - OPERATING INCOME,IT0005090300(WC01250),E,NA,NA,NA,NA,NA,NA,124534,99380,150056,180663,201277,225943,296650
INFRASTRUTTURE WIRE - NET SALES%WORKING CAPITAL,IT0005090300(WC08141),E,NA,NA,NA,NA,NA,NA,NA,3.3,7.24,241.07,6.92,-4.77,-7.87
ING BANK SLASKI SA - OPERATING INCOME,PLBSK0000017(WC01250),PZ,418772,711397,904815,1070800,988900,1134100,1314800,1369500,1625100,1879000,2018900,2251400,1897100
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
ING GROEP N.V. - OPERATING INCOME,NL0011821202(WC01250),E,585000,549000,5737000,6041000,2530000,4128000,3446000,5887000,7129000,7124000,7617000,6732000,4452000
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
INMOBILIARIA COLONI - OPERATING INCOME,ES0139140174(WC01250),E,-329775,38475,50215,70655,25441,74118,81376,147563,132208,124157,132468,195078,178367
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
INNATE PHARMA S.A. - OPERATING INCOME,FR0010331421(WC01250),E,-16566,-20008,-17799,-11856,-7291,-6975,-26681,-18007,-1990,-51385,-8940,-43892,-33704
INNATE PHARMA S.A. - NET SALES%WORKING CAPITAL,FR0010331421(WC08141),E,0.19,0.07,0.01,0.2,0.4,0.31,0.01,0.09,0.37,0.51,0.65,0.6,0.44
INPOST SA - OPERATING INCOME,LU2290522684(WC01250),E,NA,NA,NA,NA,NA,NA,NA,NA,NA,-18055,-9487,29591,140712
INPOST SA - NET SALES%WORKING CAPITAL,LU2290522684(WC08141),E,NA,NA,NA,NA,NA,NA,NA,NA,NA,-20.03,-11.58,-33.97,-28.11
#ERROR,,,"$$ER: E100,NO WORLDSCOPE DATA FOR THIS CODE",,,,,,,,,,,,
#ERROR,,,"$$ER: E100,NO WORLDSCOPE DATA FOR THIS CODE",,,,,,,,,,,,
INTERNATIONAL PETR - OPERATING INCOME,CA46016U1084(WC01250),SK,NA,NA,NA,NA,NA,NA,169351,-349653,9976,323568,1185810,1334552,-215376
INTERNATIONAL PETR - NET SALES%WORKING CAPITAL,CA46016U1084(WC08141),SK,NA,NA,NA,NA,NA,NA,NA,4.72,3.46,2.96,173.44,45.15,-76.89
INTERPARFUMS SA - OPERATING INCOME,FR0004024222(WC01250),E,34825,34884,42216,46301,37439,52226,31475,45825,49376,60025,66188,73069,46909
INTERPARFUMS SA - NET SALES%WORKING CAPITAL,FR0004024222(WC08141),E,2.4,2.21,2.73,3.06,1.82,1.31,1.04,1.19,1.31,1.49,1.61,1.64,1.17
INTERPUMP GROUP SPA - OPERATING INCOME,IT0001078911(WC01250),E,69641,23269,47881,68250,74547,70569,91804,123763,139161,182168,216884,227099,189076
INTERPUMP GROUP SPA - NET SALES%WORKING CAPITAL,IT0001078911(WC08141),E,4.94,12.57,3.49,3.92,3.14,3.29,3.43,2.82,2.52,3.59,3.72,2.87,2.25
INTERTRUST NV - OPERATING INCOME,NL0010937058(WC01250),E,NA,NA,28878,30583,41765,58114,94717,122659,119437,143884,144505,146937,139168
INTERTRUST NV - NET SALES%WORKING CAPITAL,NL0010937058(WC08141),E,NA,NA,28.67,6.33,-1,35.05,16.66,4.15,11.45,8.67,5.68,-32.79,9.8
