Name,Code,25/05/2008,25/05/2009,25/05/2010,25/05/2011,25/05/2012,25/05/2013,25/05/2014,25/05/2015,25/05/2016,25/05/2017,25/05/2018,25/05/2019,25/05/2020
MVV ENERGIE - COST OF GOODS SOLD (EXCL DEP),DE000A0H52F5(WC01051),2114704,2654017,2840008,2790930,3097815,3251843,3045242,2665729,3214156,3074644,2969615,2761900,2478601
DEUTSCHE WOHNEN BR.SHS. - COST OF GOODS SOLD (EXCL DEP),DE000A0HN5C6(WC01051),284927,177938,165089,237986,257000,57064,63992,187808,178107,201800,197100,306600,178000
VERBIO VER.BIOENERGIE - COST OF GOODS SOLD (EXCL DEP),DE000A0JL9W6(WC01051),619443,477622,481032,709229,767070,674939,684452,553777,564464,612934,617710,655601,718355
CROPENERGIES - COST OF GOODS SOLD (EXCL DEP),DE000A0LAUP1(WC01051),128200,269750,305931,359022,455928,502098,634543,709738,523987,584961,676236,613049,660511
ALSTRIA OFFICE REIT - COST OF GOODS SOLD (EXCL DEP),DE000A0LD2U1(WC01051),13508,15537,28530,30760,34426,10030,12012,13067,23102,21637,24153,24668,24434
GERRESHEIMER - COST OF GOODS SOLD (EXCL DEP),DE000A0LD6E6(WC01051),656800,609200,640100,694700,779604,815524,831001,871250,824967,849500,869451,890943,869902
HAMB.HAFEN UD.LOGISTIK - COST OF GOODS SOLD (EXCL DEP),DE000A0S8488(WC01051),752295,621165,680408,783328,354466,369214,387560,353786,342103,365341,361444,394889,378466
AIXTRON - COST OF GOODS SOLD (EXCL DEP),DE000A0WMPJ6(WC01051),153046,158229,361990,369570,216036,164048,136691,139649,127242,144684,142006,141757,151005
FREENET - COST OF GOODS SOLD (EXCL DEP),DE000A0Z2ZZ5(WC01051),2225465,2865889,2609208,2654187,2519776,2451331,2248822,2316005,2444939,2538976,1975633,2016076,1692051
SLM SOLUTION GROUP - COST OF GOODS SOLD (EXCL DEP),DE000A111338(WC01051),NA,NA,NA,NA,NA,10661,15342,29749,39477,37722,32051,24845,26932
SCOUT24 - COST OF GOODS SOLD (EXCL DEP),DE000A12DM80(WC01051),NA,NA,NA,NA,NA,NA,7537,43370,-11654,-15087,9003,127,-6341
HELLA GMBH & KGAA - COST OF GOODS SOLD (EXCL DEP),DE000A13SX22(WC01051),NA,NA,2469552,2978306,3274574,3384760,3557307,4019797,4358547,4551679,4861077,4989158,3602415
HOME24 - COST OF GOODS SOLD (EXCL DEP),DE000A14KEB5(WC01051),NA,NA,NA,NA,NA,NA,101213,144171,141721,152648,168900,197400,264400
HELLOFRESH - COST OF GOODS SOLD (EXCL DEP),DE000A161408(WC01051),NA,NA,NA,NA,NA,NA,30962,145443,253041,357700,472800,640500,1276700
BRENNTAG - COST OF GOODS SOLD (EXCL DEP),DE000A1DAHH0(WC01051),5684600,4699200,5824100,6798300,7629400,7683100,7852600,7934500,7966400,9090100,9788700,9787400,8714900
ADIDAS - COST OF GOODS SOLD (EXCL DEP),DE000A1EWWW0(WC01051),5537000,5664000,6257000,6997000,7779000,7354000,7617000,8763000,9928000,10544000,10550000,10170000,8627000
NORMA GROUP - COST OF GOODS SOLD (EXCL DEP),DE000A1H8BV3(WC01051),326866,245016,340106,397219,416698,264150,291333,359003,349965,416909,457971,469673,415497
TELEFONICA DTL.HLDG. - COST OF GOODS SOLD (EXCL DEP),DE000A1J5RX9(WC01051),NA,1269023,1819418,1986668,2067705,1865137,2039000,2566000,2306000,2268000,2283000,2267000,2302000
VONOVIA - COST OF GOODS SOLD (EXCL DEP),DE000A1ML7J1(WC01051),NA,578700,612000,639400,631600,460800,457000,797600,740900,718300,773100,775800,834000
BOSS (HUGO) - COST OF GOODS SOLD (EXCL DEP),DE000A1PHFF7(WC01051),998552,701149,696362,789601,811240,760629,767127,833837,778785,792752,850720,658907,405948
CENTROTHERM PHTO. - COST OF GOODS SOLD (EXCL DEP),DE000A1TNMM9(WC01051),292098,384244,401867,498321,NA,191087,112522,82535,79424,48593,115893,55235,60595
DIC ASSET - COST OF GOODS SOLD (EXCL DEP),DE000A1X3XX4(WC01051),15080,19014,18713,18543,23019,35012,48329,42687,39103,37737,35937,34872,40609
SOLARWORLD K - COST OF GOODS SOLD (EXCL DEP),DE000A1YCMM2(WC01051),508266,726940,932370,856564,679603,364049,385172,490779,554214,NA,NA,NA,NA
DELIVERY HERO - COST OF GOODS SOLD (EXCL DEP),DE000A2E4K43(WC01051),NA,NA,NA,NA,NA,8684,18208,43239,45940,157200,300400,920900,1910300
JENOPTIK N - COST OF GOODS SOLD (EXCL DEP),DE000A2NB601(WC01051),356209,318567,328280,337717,360417,374139,361451,413052,419753,456821,513033,524260,473625
SCHALTBAU HOLDING N - COST OF GOODS SOLD (EXCL DEP),DE000A2NBTL2(WC01051),211310,205172,208236,237382,179742,192892,211658,242901,256626,269652,275320,263002,260222
TEAMVIEWER - COST OF GOODS SOLD (EXCL DEP),DE000A2YN900(WC01051),NA,NA,NA,NA,NA,NA,NA,NA,13332,13662,21355,25260,36521
HAMBORNER REIT N - COST OF GOODS SOLD (EXCL DEP),DE000A3H2333(WC01051),7108,7670,8346,10001,10048,8719,26789,28877,13220,18788,22005,21355,21789
BASF - COST OF GOODS SOLD (EXCL DEP),DE000BASF111(WC01051),43967000,33926000,42445000,51108000,55039000,52577000,52754000,48473000,35666000,40367000,40641000,39341000,43203000
BAYER - COST OF GOODS SOLD (EXCL DEP),DE000BAY0017(WC01051),13796000,12323000,14533000,15366000,16446000,18010000,17483000,17875000,16714000,8247000,10266000,11731000,7842000
METRO - COST OF GOODS SOLD (EXCL DEP),DE000BFB0019(WC01051),NA,NA,NA,NA,NA,NA,31668000,30424000,29561000,30113000,24278000,22407000,21212000
#ERROR,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
MCKESSON EUROPE - COST OF GOODS SOLD (EXCL DEP),DE000CLS1001(WC01051),19418143,18990000,20439500,20270400,19845700,19057800,19946600,20044800,19074100,18518000,18964000,19131200,15240000
E ON N - COST OF GOODS SOLD (EXCL DEP),DE000ENAG999(WC01051),65209000,61105000,73003000,97360000,114826000,109510000,103228000,112397000,31877000,30142000,22295000,32014000,46932000
SIEMENS ENERGY N - COST OF GOODS SOLD (EXCL DEP),DE000ENER6Y0(WC01051),NA,NA,NA,NA,NA,NA,NA,NA,NA,23692000,22595000,23406000,23267000
EVONIK INDUSTRIES - COST OF GOODS SOLD (EXCL DEP),DE000EVNK013(WC01051),11978000,9108000,8707000,9644000,9107000,8680000,8652000,8390000,7784000,9177000,9525000,8476000,7827000
HENSOLDT - COST OF GOODS SOLD (EXCL DEP),DE000HAG0005(WC01051),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,781905,729688,814400
JOST WERKE - COST OF GOODS SOLD (EXCL DEP),DE000JST4000(WC01051),NA,NA,NA,NA,NA,NA,371318,484652,453845,503708,556986,537773,592531
KNORR BREMSE - COST OF GOODS SOLD (EXCL DEP),DE000KBX1006(WC01051),2387229,1903833,2455221,2795565,2212796,2167859,2530507,2765514,2516731,3030465,3235756,3349535,2896310
KLOECKNER & CO - COST OF GOODS SOLD (EXCL DEP),DE000KC01000(WC01051),5383512,3215481,4062174,5780693,6100403,5172030,5250734,5215617,4424263,4981461,5470237,5116933,4043902
KION GROUP - COST OF GOODS SOLD (EXCL DEP),DE000KGX8881(WC01051),NA,2132291,2345758,2927389,3085779,2921500,2970200,3204400,3636900,5077700,5006600,5583600,5380700
K + S - COST OF GOODS SOLD (EXCL DEP),DE000KSAG888(WC01051),2419310,2176438,2843000,2944400,1933800,2015400,1942700,1952200,1792000,2091800,2398100,2946600,3824500
OSRAM LICHT - COST OF GOODS SOLD (EXCL DEP),DE000LED4000(WC01051),NA,NA,2834500,3165400,3342300,3456100,3256700,3663600,2222000,2468000,2535000,2266000,1974000
LEG IMMOBILIEN - COST OF GOODS SOLD (EXCL DEP),DE000LEG1110(WC01051),NA,NA,349233,321604,296800,268000,285500,317200,379900,384400,334300,353300,364800
NEW WORK N - COST OF GOODS SOLD (EXCL DEP),DE000NWRK013(WC01051),8838,15225,17388,22552,30512,0,0,0,0,0,0,-24926,-23637
PROSIEBENSAT 1 MEDIA - COST OF GOODS SOLD (EXCL DEP),DE000PSM7770(WC01051),1641133,1394126,1469900,1380700,1229300,1554200,1712500,1942600,2269000,2670000,2849000,2620000,2723000
SA - COST OF GOODS SOLD (EXCL DEP),DE000SAFH001(WC01051),664709,335610,499056,670205,691701,691790,770961,843501,822144,909047,1081080,1036648,757950
SCHAEFFLER - COST OF GOODS SOLD (EXCL DEP),DE000SHA0159(WC01051),NA,NA,NA,NA,7218000,7382000,8007000,8754000,8823000,9408000,9738000,9886000,8685000
STRATEC - COST OF GOODS SOLD (EXCL DEP),DE000STRA555(WC01051),36785,51608,68891,78208,79093,80553,94496,89911,117454,130616,114160,145950,162624
SYMRISE - COST OF GOODS SOLD (EXCL DEP),DE000SYM9999(WC01051),692357,708293,803444,848530,948024,969509,1099677,1316743,1507511,1573249,1716009,1814086,1875409
#ERROR,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
TUI - COST OF GOODS SOLD (EXCL DEP),DE000TUAG000(WC01051),16249800,15060388,14354700,15362300,15888300,16127400,16130000,17222500,14880200,16152100,17178800,16839900,8548500
UNIPER SE - COST OF GOODS SOLD (EXCL DEP),DE000UNSE018(WC01051),NA,NA,NA,NA,NA,92212000,88562000,93694000,66908000,69909000,75480000,64351000,49111000
WACKER NEUSON - COST OF GOODS SOLD (EXCL DEP),DE000WACK012(WC01051),533931,352544,465992,619835,703415,748905,861291,943444,936662,1077800,1212300,1401900,1163200
SILTRONIC - COST OF GOODS SOLD (EXCL DEP),DE000WAF3001(WC01051),NA,NA,NA,NA,694100,536700,620200,646800,643500,689600,731600,706700,728900
WACKER CHEMIE - COST OF GOODS SOLD (EXCL DEP),DE000WCH8881(WC01051),2732900,2478700,2985000,3287600,3275300,3299500,3387100,3589900,3699800,3350100,3563700,3570100,3420400
ZALANDO - COST OF GOODS SOLD (EXCL DEP),DE000ZAL1111(WC01051),NA,NA,NA,268881,606364,1032016,1229200,1589700,1981400,2470900,3020500,3529400,4377000
CARLSBERG B - COST OF GOODS SOLD (EXCL DEP),DK0010181759(WC01051),28404000,27616000,26254000,29121000,29840000,29639000,28622000,28755000,26453000,27188000,28461000,30627000,27474000
KOBENHAVNS LUFTHAVNE - COST OF GOODS SOLD (EXCL DEP),DK0010201102(WC01051),1314800,1269300,1484300,1038700,75400,69200,82400,71600,67100,55900,182600,178200,98100
BANG AND OLUFSEN - COST OF GOODS SOLD (EXCL DEP),DK0010218429(WC01051),2080700,1561600,1573900,1628900,1734800,1652600,1578200,1656700,1631600,1799100,1898600,1430000,1106000
ROCKWOOL B - COST OF GOODS SOLD (EXCL DEP),DK0010219153(WC01051),8932000,7697000,7911000,9619000,5459000,5454000,5986010,5666921,5419285,6006629,6701182,6935542,6297836
FLSMIDTH AND CO. - COST OF GOODS SOLD (EXCL DEP),DK0010234467(WC01051),19664000,17728000,14979000,16264000,18771000,21714000,16073000,14535000,13356000,13181000,13896000,15637000,12431000
A P MOLLER MAERSK B - COST OF GOODS SOLD (EXCL DEP),DK0010244508(WC01051),230571000,209668000,225594000,245221000,152571000,145761000,143178005,148099459,139672200,137312209,177117701,221426518,207016194
SCHOUW AND - COST OF GOODS SOLD (EXCL DEP),DK0010253921(WC01051),7586500,6521200,7361000,9502700,9949400,9645000,9753100,10283700,11615500,13816300,14798000,17074000,17211000
MT HOEJGAARD HOLDING - COST OF GOODS SOLD (EXCL DEP),DK0010255975(WC01051),5651300,4526100,4185500,4965400,5285700,3647300,54000,45900,59700,45100,45400,4666000,5286300
GN STORE NORD - COST OF GOODS SOLD (EXCL DEP),DK0010272632(WC01051),2638000,2097000,2156000,2219000,2474000,2560000,2749000,3237000,3179000,3505000,3954000,4902000,6008000
#ERROR,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
SOLAR B - COST OF GOODS SOLD (EXCL DEP),DK0010274844(WC01051),9339975,8933591,8637625,9511159,10556769,9521518,8529000,8809000,9256000,9258000,9299000,9655000,9348000
H LUNDBECK - COST OF GOODS SOLD (EXCL DEP),DK0010287234(WC01051),1134400,2445000,2700000,3010000,3139000,2849000,2953000,4028000,3036000,2800000,2530000,2364000,2272000
NKT - COST OF GOODS SOLD (EXCL DEP),DK0010287663(WC01051),10961800,9275800,11750300,12774000,12061400,12425300,12441800,12867500,6214947,8415975,8973919,8147956,8835603
#ERROR,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
#ERROR,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
H+H INTERNATIONAL - COST OF GOODS SOLD (EXCL DEP),DK0015202451(WC01051),1299269,1051174,1262339,1222405,1247480,1174089,1230252,1442646,1409892,1375165,2170000,2298000,2132000
BAVARIAN NORDIC - COST OF GOODS SOLD (EXCL DEP),DK0015998017(WC01051),159063,102258,409356,372909,489106,453154,461160,378903,260085,258937,224894,323346,870720
#ERROR,,"$$ER: E100,NO WORLDSCOPE DATA FOR THIS CODE",,,,,,,,,,,,
#ERROR,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
DSV - COST OF GOODS SOLD (EXCL DEP),DK0060079531(WC01051),35078000,33846000,39841000,40735000,41838000,42602000,45437000,47294000,63316000,69237000,72841000,84409000,102373000
DMPKBT.NORDEN - COST OF GOODS SOLD (EXCL DEP),DK0060083210(WC01051),18937677,8280751,11014958,11143238,11498574,11942317,13025738,11087109,8316693,11437758,15069650,15914363,14707985
ORSTED - COST OF GOODS SOLD (EXCL DEP),DK0060094928(WC01051),NA,38869000,38662000,39259000,55734000,59086000,50210000,68342000,39525000,40635000,59883000,49495000,31558000
CHRISTIAN HANSEN HOLDING - COST OF GOODS SOLD (EXCL DEP),DK0060227585(WC01051),1693904,1831565,1976165,2257168,2331979,2215433,2334385,2842397,3097673,3382584,3455000,3571471,2310724
PANDORA - COST OF GOODS SOLD (EXCL DEP),DK0060252690(WC01051),635899,1058524,1931000,1780000,2202000,2970000,3470000,4332000,4968000,5693000,5683000,3608000,3003000
NOVOZYMES B - COST OF GOODS SOLD (EXCL DEP),DK0060336014(WC01051),3497000,3356000,3827000,4045000,4318000,4510000,4675000,4993000,5265000,5373000,5400000,5663000,5240000
COLOPLAST B - COST OF GOODS SOLD (EXCL DEP),DK0060448595(WC01051),3420000,3285000,3237000,3203000,3292000,3281000,3580000,4009000,4246000,4498000,4916000,5325000,5455000
#ERROR,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
SIMCORP - COST OF GOODS SOLD (EXCL DEP),DK0060495240(WC01051),481410,468660,508842,489654,563477,600164,664864,747270,824831,972486,1082096,1201902,1210817
NOVO NORDISK 'B' - COST OF GOODS SOLD (EXCL DEP),DK0060534915(WC01051),8278000,8587000,9848000,10709000,11475000,12059000,12316000,14053000,15045000,15348000,15097000,14975000,17834000
ISS - COST OF GOODS SOLD (EXCL DEP),DK0060542181(WC01051),50290000,50825000,54349000,56840000,59080000,58183000,55262000,58058000,56860000,57024000,52641000,57173000,51858000
ROYAL UNIBREW - COST OF GOODS SOLD (EXCL DEP),DK0060634707(WC01051),2218845,2048018,1794987,1598246,1626997,2091430,2709912,2668795,2866234,2888362,3285844,3445990,3426000
#ERROR,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
DFDS - COST OF GOODS SOLD (EXCL DEP),DK0060655629(WC01051),6755342,5378683,8120731,9579588,7502138,7524472,7836970,7630857,7333200,6017500,6774300,6660000,5474000
DEMANT - COST OF GOODS SOLD (EXCL DEP),DK0060738599(WC01051),1591800,1606900,1882400,2214000,2270000,2353000,2313000,2546000,2699000,2852000,2810000,2884000,3765000
#ERROR,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
NILFISK HOLDING - COST OF GOODS SOLD (EXCL DEP),DK0060907293(WC01051),NA,NA,NA,NA,NA,NA,NA,4266042,4557380,4562807,4474660,4011267,3448531
AMBU B - COST OF GOODS SOLD (EXCL DEP),DK0060946788(WC01051),340956,388101,401206,411245,443532,630000,698000,877000,931000,994000,1028000,1152000,1319000
NETCOMPANY GROUP - COST OF GOODS SOLD (EXCL DEP),DK0060952919(WC01051),NA,NA,NA,NA,NA,NA,136851,138154,157748,792356,1225164,1444952,1629224
DRILLING COMPANY OF 1972 - COST OF GOODS SOLD (EXCL DEP),DK0061135753(WC01051),NA,NA,NA,NA,NA,NA,NA,NA,5570164,4505679,4643512,4742182,4709934
EAC INVEST - COST OF GOODS SOLD (EXCL DEP),DK0061277894(WC01051),3663000,4663000,2672000,4291000,5656000,1295000,1606000,1803688,1646403,1480271,1050274,4479,0
HUSCOMPAGNIET - COST OF GOODS SOLD (EXCL DEP),DK0061412855(WC01051),NA,NA,NA,NA,NA,NA,NA,NA,NA,685293,959789,1461274,1182475
VESTAS WINDSYSTEMS - COST OF GOODS SOLD (EXCL DEP),DK0061539921(WC01051),35539320,37773051,41718127,36874078,46373846,37684567,41665792,50612165,59060602,57938866,61853624,75678787,96874874
LAR ESPANA RLST.SOCIMI - COST OF GOODS SOLD (EXCL DEP),ES0105015012(WC01051),NA,NA,NA,NA,NA,NA,6828,19710,45507,34535,53829,23405,21338
APPLUS SERVICIOS - COST OF GOODS SOLD (EXCL DEP),ES0105022000(WC01051),NA,NA,NA,71911,101083,244415,247668,235934,216974,180926,159242,156517,149682
MERLIN PROPERTIES REIT - COST OF GOODS SOLD (EXCL DEP),ES0105025003(WC01051),NA,NA,NA,NA,NA,0,3079,10236,19744,35564,41749,47780,45454
LOGISTA HOLD - COST OF GOODS SOLD (EXCL DEP),ES0105027009(WC01051),NA,NA,NA,4943506,4802309,8851304,8469910,8460714,8593853,8443546,8358187,8999094,9400494
AENA SME - COST OF GOODS SOLD (EXCL DEP),ES0105046009(WC01051),NA,NA,NA,200866,187530,190496,176100,176756,175751,169425,172575,179070,148702
CELLNEX TELECOM - COST OF GOODS SOLD (EXCL DEP),ES0105066007(WC01051),NA,NA,NA,0,0,0,0,0,0,0,0,0,0
ABENGOA - COST OF GOODS SOLD (EXCL DEP),ES0105200416(WC01051),3625407,3597636,4598776,5878161,6031329,5487394,5760559,5479967,3593220,1475452,1177939,1468917,1096656
GESTAMP AUTOMOCION - COST OF GOODS SOLD (EXCL DEP),ES0105223004(WC01051),NA,NA,NA,NA,3836059,3816799,4139517,4638807,4851352,5332529,5513461,5910947,4907069
PROSEGUR CASH - COST OF GOODS SOLD (EXCL DEP),ES0105229001(WC01051),NA,NA,NA,NA,NA,NA,1065234,1082505,1066754,1194157,1091748,1116900,966349
SOLARPACK CORPN. - COST OF GOODS SOLD (EXCL DEP),ES0105385001(WC01051),NA,NA,NA,NA,NA,NA,NA,816,124109,4613,7811,51316,82875
CIE AUTOMOTIVE - COST OF GOODS SOLD (EXCL DEP),ES0105630315(WC01051),1184599,996254,1360466,1484299,1325537,1411254,1792459,2096496,2271053,2944504,2401567,2686512,2276151
AMADEUS IT GROUP - COST OF GOODS SOLD (EXCL DEP),ES0109067019(WC01051),1952918,591948,653313,678322,747178,734574,879725,1044062,1150000,1291000,1206900,1429500,276600
ATRESMEDIA CORP - COST OF GOODS SOLD (EXCL DEP),ES0109427734(WC01051),520643,486320,465040,497767,387579,431659,432587,556044,558726,573634,591281,563925,481747
EBRO FOODS - COST OF GOODS SOLD (EXCL DEP),ES0112501012(WC01051),2085682,1878075,1428181,1530051,1739542,1667307,1831982,2143277,2106374,2136693,2329196,2457641,2515357
#ERROR,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
#ERROR,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
#ERROR,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
#ERROR,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
NATURGY ENERGY - COST OF GOODS SOLD (EXCL DEP),ES0116870314(WC01051),10679000,10603000,15097000,16337000,19702000,18699000,18893000,19601000,17174000,17819000,19120000,17526000,11178000
#ERROR,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
CORPORACION FINCA.ALBA - COST OF GOODS SOLD (EXCL DEP),ES0117160111(WC01051),NA,NA,NA,NA,NA,0,0,0,0,20500,37400,29300,45100
INDRA SISTEMAS - COST OF GOODS SOLD (EXCL DEP),ES0118594417(WC01051),768697,811254,845242,729979,657003,690829,885807,906407,657749,756206,667590,657450,643446
FERROVIAL - COST OF GOODS SOLD (EXCL DEP),ES0118900010(WC01051),7623000,6460000,6504000,4384000,3441000,3532000,3706000,3948000,5207000,6101000,4883000,5223000,5525000
CONST Y AUXILIAR DE FERR - COST OF GOODS SOLD (EXCL DEP),ES0121975009(WC01051),692412,853377,1387118,1452579,1168507,1327472,1369622,1155082,1199045,1290354,1826174,2382321,2528549
FOMENTO CONSTR.Y CNTR. - COST OF GOODS SOLD (EXCL DEP),ES0122060314(WC01051),10224049,9397581,8826943,8687521,8174628,4472818,4106524,4368485,3930927,3926424,4061986,4189339,4144992
#ERROR,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
ERCROS - COST OF GOODS SOLD (EXCL DEP),ES0125140A14(WC01051),603250,384080,396890,451440,356540,329140,311510,298550,357800,433131,434978,438387,346066
ACCIONA - COST OF GOODS SOLD (EXCL DEP),ES0125220311(WC01051),11286119,6410539,5617823,5946484,5920566,2401556,3141788,3010288,2881781,3504864,3657409,3607917,3587735
DISTRIBUIDORA INTNAC.DE - COST OF GOODS SOLD (EXCL DEP),ES0126775032(WC01051),8188975,8157212,8448313,8604737,8918071,7821780,6350221,7018881,6942007,6808596,5817011,5240748,5053084
EDP RENOVAVEIS - COST OF GOODS SOLD (EXCL DEP),ES0127797019(WC01051),163147,202081,277007,294899,336616,329349,322738,376996,398634,427647,460306,439725,445681
ENCE ENERGIA Y CELULOSA - COST OF GOODS SOLD (EXCL DEP),ES0130625512(WC01051),542738,551263,470309,547091,573340,607402,551237,420899,417763,427584,446438,466749,511454
ENDESA - COST OF GOODS SOLD (EXCL DEP),ES0130670112(WC01051),13995000,16283000,21467000,23199000,17389000,20462000,15861000,14716000,13210000,14347000,14297000,13962000,11390000
ENAGAS - COST OF GOODS SOLD (EXCL DEP),ES0130960018(WC01051),78013,68652,76246,76202,286,106702,112847,102459,101264,107794,112869,106383,29916
ACERINOX 'R' - COST OF GOODS SOLD (EXCL DEP),ES0132105018(WC01051),4422768,2803017,3661696,3873000,3416792,2842833,3315888,3296316,2976390,3432371,3817612,3640165,3500091
TUBACEX - COST OF GOODS SOLD (EXCL DEP),ES0132945017(WC01051),507911,320607,308030,428001,412064,419009,402253,418980,393661,450693,588066,484691,404978
FAES FARMA - COST OF GOODS SOLD (EXCL DEP),ES0134950F36(WC01051),120985,140620,142307,135558,63048,65745,65705,70955,77442,96436,120178,129842,140403
FLUIDRA - COST OF GOODS SOLD (EXCL DEP),ES0137650018(WC01051),496213,445306,503495,542398,489931,481317,462396,500054,545039,597740,849161,992270,1019932
INMOBILIARIA COLONIAL - COST OF GOODS SOLD (EXCL DEP),ES0139140174(WC01051),458522,141350,39335,29164,31997,18789,NA,NA,NA,NA,NA,NA,NA
#ERROR,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
OBRASCON HUARTE LAIN - COST OF GOODS SOLD (EXCL DEP),ES0142090317(WC01051),2954258,3066811,3320275,3142342,2792734,2432494,2531161,3074842,3200593,2495215,2572626,1722146,1596000
SIEMENS GAMESA RENEWABLE - COST OF GOODS SOLD (EXCL DEP),ES0143416115(WC01051),2864901,2589742,2094266,2307765,2154982,1493686,1857681,2398564,3115279,7357928,7529030,8617924,8638135
IBERDROLA - COST OF GOODS SOLD (EXCL DEP),ES0144580Y14(WC01051),18828810,17679214,22664764,23540536,25840511,24366440,21799618,22865430,20483191,22649703,24711573,25182141,22078000
INDITEX - COST OF GOODS SOLD (EXCL DEP),ES0148396007(WC01051),6414237,7224285,7681169,8386078,9245126,10479555,11155551,12376691,14233819,15895753,19153000,19843000,19502000
MEDIASET ESPANA - COST OF GOODS SOLD (EXCL DEP),ES0152503035(WC01051),251307,261578,328766,373490,424799,369785,545162,521084,521036,525056,527721,503638,436285
ALMIRALL - COST OF GOODS SOLD (EXCL DEP),ES0157097017(WC01051),556576,552965,503411,442887,208155,175821,172098,150787,162771,173005,162592,200329,172501
LBOS.FARMACEUTICOS ROVI - COST OF GOODS SOLD (EXCL DEP),ES0157261019(WC01051),68808,80390,111486,120572,75513,84895,94578,97075,112024,108135,128612,166606,178652
NH HOTEL GR - COST OF GOODS SOLD (EXCL DEP),ES0161560018(WC01051),757689,685500,1144984,1212901,1201853,736291,698549,729320,766534,800356,812574,609174,303244
MIQUEL Y COSTAS - COST OF GOODS SOLD (EXCL DEP),ES0164180012(WC01051),103116,89659,105715,110281,59144,69064,76110,86143,88903,98892,104143,101419,114346
SOLARIA ENERGIA Y MEDIO - COST OF GOODS SOLD (EXCL DEP),ES0165386014(WC01051),106844,68165,131180,139081,36676,34416,16996,9708,4354,7148,5292,6239,5120
ACS ACTIV.CONSTR.Y SERV. - COST OF GOODS SOLD (EXCL DEP),ES0167050915(WC01051),13054722,12791415,12598754,24288414,32489783,33203410,30273418,30162541,28072778,30430074,31947589,34124870,31736560
PHARMA MAR - COST OF GOODS SOLD (EXCL DEP),ES0169501022(WC01051),38531,43156,44343,40019,36390,28927,29523,39465,39343,41266,31466,4722,11679
PROMOTORA DE INFIC. 'A' - COST OF GOODS SOLD (EXCL DEP),ES0171743901(WC01051),3052475,2611562,1699187,1727603,982846,1887536,665050,574937,613894,497333,550606,493363,326936
GRIFOLS ORD CL A - COST OF GOODS SOLD (EXCL DEP),ES0171996087(WC01051),409936,470231,541208,941282,1171912,1254789,1574944,1905455,2010541,2030876,2290634,2622749,2886563
RED ELECTRICA - COST OF GOODS SOLD (EXCL DEP),ES0173093024(WC01051),150571,135213,139687,153418,179750,174598,166668,157181,145369,133746,117346,123950,128532
REPSOL YPF - COST OF GOODS SOLD (EXCL DEP),ES0173516115(WC01051),48355000,39119000,44635000,51163000,51845000,49135000,43137000,35973000,26832000,33050000,41361000,40007000,28364000
PROSEGUR CIA.SECURIDAD - COST OF GOODS SOLD (EXCL DEP),ES0175438003(WC01051),245018,1698432,2037080,2238373,2965582,3257212,3360132,3513318,3450057,3774539,3490880,3677947,3242359
MELIA HOTELS INTL. - COST OF GOODS SOLD (EXCL DEP),ES0176252718(WC01051),739696,613301,636938,627120,746348,213654,180757,381954,384325,409323,343495,354655,120823
INTL.CONS.AIRL.GP. - COST OF GOODS SOLD (EXCL DEP),ES0177542018(WC01051),NA,6518000,5125000,11433000,13437000,13215000,7822000,8136000,7333000,7271000,8001000,8113000,3389000
TECNICAS REUNIDAS - COST OF GOODS SOLD (EXCL DEP),ES0178165017(WC01051),1681717,2014943,2496676,2353144,1768158,1945615,2059112,3022408,3406953,4051006,3436647,3679500,2594733
TELEFONICA - COST OF GOODS SOLD (EXCL DEP),ES0178430E18(WC01051),33167000,31999000,36709000,38042000,35646000,35236000,29885000,33391000,34335000,32884000,31020000,30738000,27028000
GPO.EMPRESARIAL SAN JOSE - COST OF GOODS SOLD (EXCL DEP),ES0180918015(WC01051),1338232,1013718,764719,669183,632700,675157,377570,445098,520379,588229,645979,845320,839016
SACYR - COST OF GOODS SOLD (EXCL DEP),ES0182870214(WC01051),4851627,5425616,4379893,3589093,3148465,2744349,2516675,2659883,2555112,2760643,3397966,3634401,2941364
VISCOFAN - COST OF GOODS SOLD (EXCL DEP),ES0184262212(WC01051),297167,297723,304714,316846,390020,409564,410625,431545,439248,470723,492494,551096,575919
